Pittsburg|63,017|11.2|56,769|8.3|30.8|8.2|50.9|43.5|18.9|0.8|12.6|0.9|7.2|32.2|51.6|24.8|38.5|75.7|14.7|37.3|18,300|62.8|165,100|17,741|3.17|50,557|18,241|11.5|206,138|587,019|9,755|45,500|2,975|S|S|13.9|17.7|F|28.3|15|3,639.0|57456|Contra Costa County 
Placentia|49,943|7.3|46,488|7.4|27.0|9.1|50.4|67.8|1.8|0.8|11.2|0.2|3.6|31.1|50.1|24.5|35.5|81.5|31.3|26.3|15,326|69.0|264,500|15,037|3.07|62,803|23,843|8.7|624,828|306,243|6,423|51,365|4,157|F|F|11.5|S|F|32.2|6|7,054.3|57526|Orange County 
Pleasant Hill|33,191|1.1|32,837|6.1|21.3|13.2|51.5|81.8|1.5|0.5|9.4|0.3|4.2|8.4|52.1|14.0|17.7|93.1|42.5|30.3|14,034|63.5|294,000|13,753|2.35|67,489|33,076|5.0|179,926|576,788|17,284|71,888|3,559|F|F|S|S|F|32.0|7|4,631.5|57764|Contra Costa County 
Pleasanton|66,397|4.0|63,654|6.8|28.2|7.6|50.9|80.4|1.4|0.3|11.7|0.1|3.7|7.9|48.3|14.2|17.4|94.2|47.3|33.3|23,968|73.4|435,300|23,311|2.72|90,859|41,623|2.6|9,044,670|1,265,983|19,253|165,624|7,002|S|F|S|5.9|F|22.5|21|2,937.4|57792|Alameda County 
Pomona|154,271|4.3|149,473|9.4|34.6|6.4|49.4|41.8|9.6|1.3|7.2|0.2|5.0|64.5|51.1|36.7|62.8|54.9|12.8|31.9|39,598|57.3|137,700|37,855|3.82|40,021|13,336|21.6|1,403,162|924,239|6,110|111,253|7,897|S|S|9.6|S|F|S|22|6,544.4|58072|Los Angeles County 
Porterville|45,716|15.0|39,615|9.5|34.3|9.4|50.9|54.8|1.3|1.7|4.6|0.2|4.7|49.4|46.3|22.6|43.3|61.7|11.0|20.9|12,691|56.4|93,500|11,884|3.20|32,046|12,745|25.7|54,221|434,676|10,510|39,312|2,137|F|F|F|23.2|F|S|14|2,827.6|58240|Tulare County 
Poway|48,117|0.2|48,044|6.0|30.7|8.6|50.8|82.9|1.7|0.5|7.5|0.3|4.0|10.4|54.9|10.6|14.8|93.1|39.3|25.8|15,714|77.7|284,200|15,467|3.08|71,708|29,788|4.3|890,464|760,892|15,591|52,460|4,648|F|F|S|S|F|S|39|1,225.0|58520|San Diego County 
Rancho Cordova|59,921|11.8|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|F|F|F|F|F|F|F|X|X|59444|Nevada County 
Rancho Cucamonga|170,714|33.6|127,743|7.0|29.9|6.1|50.0|66.5|7.9|0.7|6.0|0.3|5.4|27.8|50.8|13.8|25.0|86.0|23.3|32.1|42,134|70.2|182,200|40,863|3.04|60,931|23,702|7.1|2,510,294|1,033,252|7,200|147,318|11,003|S|F|10.9|S|F|34.8|37|3,411.0|59451|San Bernardino County 
Rancho Palos Verdes|41,754|1.8|41,145|4.9|23.0|18.7|51.6|67.2|2.0|0.2|25.9|0.1|3.4|5.7|60.8|26.8|32.1|95.8|58.0|33.1|15,709|81.6|560,500|15,256|2.66|95,503|46,250|2.9|100,044|75,471|1,807|D|4,381|F|F|22.7|F|F|29.3|13|3,012.1|59514|Los Angeles County 
Rancho Santa Margarita|50,618|5.9|47,214|10.2|33.6|3.4|50.8|81.6|1.7|0.4|7.4|0.2|4.1|13.0|37.4|13.2|18.3|95.1|43.8|32.8|16,515|78.3|280,700|16,253|2.90|78,475|31,531|2.9|344,178|369,395|7,607|51,321|4,433|S|F|S|10.3|F|30.5|12|3,847.9|59587|Orange County 
Redding|90,033|11.0|80,865|6.6|26.1|15.5|52.1|88.7|1.1|2.2|3.0|0.1|3.3|5.4|42.6|5.1|7.6|85.2|19.4|17.8|33,802|56.7|121,600|32,103|2.44|34,194|18,207|15.6|432,826|1,651,811|19,255|174,339|7,743|F|1.9|4.6|3.1|F|30.3|58|1,383.7|59920|Shasta County 
Redlands|70,382|10.7|63,591|6.2|26.2|12.6|52.8|73.7|4.3|0.9|5.1|0.2|4.4|24.1|50.8|12.8|22.1|86.6|35.2|23.5|24,790|60.4|159,300|23,593|2.61|48,155|24,237|10.5|148,800|1,168,501|17,538|71,845|5,419|F|F|S|S|F|27.4|35|1,792.8|59962|San Bernardino County 
Redondo Beach|67,346|6.5|63,261|5.7|18.8|8.5|49.6|78.6|2.5|0.5|9.1|0.4|4.6|13.5|46.6|17.0|21.3|92.5|48.0|28.0|29,543|49.5|353,300|28,566|2.21|69,173|38,305|5.9|314,888|637,462|9,744|161,530|8,342|S|F|7.7|8.0|F|33.8|6|10,073.4|60018|Los Angeles County 
Redwood City|73,691|-2.3|75,402|7.5|23.2|10.2|49.7|69.0|2.5|0.5|8.9|0.9|4.2|31.2|49.0|30.0|39.4|82.9|35.7|25.0|28,921|53.0|517,800|28,060|2.62|66,748|34,042|6.0|829,143|1,301,027|17,523|130,775|7,510|F|F|S|S|F|26.7|19|3,870.7|60102|San Mateo County 
Rialto|99,467|7.7|91,873|9.5|37.7|6.4|51.1|39.4|22.3|1.1|2.5|0.4|5.2|51.2|47.5|22.3|43.0|66.5|8.7|33.9|26,045|68.4|116,900|24,659|3.69|41,254|13,375|17.4|D|378,675|3,930|45,688|4,862|31.1|S|3.5|44.4|F|38.9|21|4,200.9|60466|San Bernardino County 
Richmond|102,120|2.9|99,216|7.7|27.7|9.9|51.4|31.4|36.1|0.6|12.3|0.5|5.3|26.5|51.5|25.8|36.2|75.4|22.4|34.3|36,044|53.3|171,900|34,625|2.82|44,210|19,788|16.2|3,733,698|858,764|8,411|59,032|6,209|14.2|F|18.9|S|F|45.8|29|3,309.4|60620|Contra Costa County 
Riverside|293,761|14.9|255,166|8.0|30.1|9.0|50.7|59.3|7.4|1.1|5.7|0.4|5.1|38.1|47.5|19.9|35.3|74.9|19.1|28.7|85,974|56.6|138,500|82,005|3.02|41,646|17,882|15.8|3,147,818|3,450,302|12,605|303,952|18,887|6.2|2.0|8.5|19.9|F|29.3|78|3,267.2|62000|Riverside County 
Rocklin|50,131|37.5|36,330|7.9|30.0|8.6|51.1|88.3|0.9|0.8|4.2|0.2|3.7|7.9|39.9|5.2|7.4|94.4|36.1|27.2|14,421|72.7|213,100|13,258|2.74|64,737|26,910|4.5|581,775|298,881|6,890|29,528|3,901|F|F|S|4.0|F|S|16|2,246.8|62364|Placer County 
Rohnert Park|41,083|-0.6|42,236|6.3|25.3|8.1|51.5|80.3|2.0|0.8|5.6|0.4|5.2|13.6|45.2|12.3|16.9|88.0|24.7|27.9|15,808|58.4|237,300|15,503|2.65|51,942|23,035|8.0|D|533,436|12,964|73,526|2,906|F|F|S|6.4|F|S|6|6,568.6|62546|Sonoma County 
Rosemead|54,991|2.8|53,505|7.5|27.5|10.6|50.9|26.6|0.7|0.9|48.8|0.1|3.4|41.3|57.4|56.4|80.0|53.2|12.9|27.0|14,345|48.8|182,200|13,913|3.80|36,181|12,146|22.8|940,120|230,887|4,232|60,074|3,919|F|F|47.7|S|F|25.3|5|10,389.3|62896|Los Angeles County 
Roseville|107,158|34.0|79,921|7.3|26.8|14.5|52.1|86.0|1.3|0.7|4.3|0.2|3.5|11.5|40.4|9.0|13.4|90.9|31.4|26.3|31,925|69.5|194,900|30,783|2.57|57,367|27,021|4.9|994,417|2,932,064|31,956|223,350|8,225|F|F|5.3|4.0|F|25.6|30|2,622.1|62938|Placer County 
Sacramento|453,781|11.5|407,018|7.1|27.3|11.4|51.4|48.3|15.5|1.3|16.6|0.9|6.4|21.6|48.6|20.3|32.6|77.3|23.9|23.4|163,957|50.1|128,800|154,581|2.57|37,049|18,721|20.0|6,123,441|3,864,211|8,910|718,759|29,607|7.8|S|16.2|9.4|S|31.8|97|4,189.2|64000|Sacramento County 
Salinas|145,032|1.5|151,060|9.3|32.0|7.1|46.8|45.2|3.3|1.3|6.2|0.3|5.1|64.1|45.9|35.2|60.4|56.0|12.3|24.2|39,659|50.1|195,700|38,298|3.66|43,720|14,495|16.7|3,814,588|1,767,414|12,000|161,692|7,932|F|S|12.8|S|F|31.2|19|7,946.3|64224|Monterey County 
San Bernardino|198,985|7.0|185,401|9.8|35.2|8.2|50.8|45.2|16.4|1.4|4.2|0.4|5.3|47.5|45.0|20.6|40.4|64.9|11.6|27.9|63,535|52.4|98,700|56,330|3.19|31,140|12,925|27.6|D|2,483,481|12,923|258,114|10,548|16.9|S|8.5|30.2|F|41.0|58|3,152.5|65000|San Bernardino County 
San Bruno|39,986|-0.4|40,165|6.1|23.0|11.2|50.6|57.7|2.0|0.5|18.7|2.9|7.5|24.1|59.5|32.4|42.2|84.5|26.2|26.2|14,980|63.0|385,100|14,677|2.72|62,081|26,360|4.4|169,398|163,980|4,170|26,546|2,820|F|F|11.0|S|F|23.2|5|7,356.2|65028|San Mateo County 
San Buenaventura|104,092|3.1|100,916|6.6|25.0|12.8|50.8|78.8|1.4|1.2|3.0|0.2|4.3|24.3|47.6|13.0|21.5|85.7|29.2|22.3|39,803|58.7|245,400|38,524|2.56|52,298|25,065|9.0|D|1,678,951|16,268|197,309|11,074|F|S|S|11.6|F|33.2|21|4,789.6|65042|Ventura County 
San Carlos|27,002|-2.6|27,718|7.0|22.1|14.3|51.9|84.5|0.8|0.2|7.9|0.4|3.8|7.7|59.9|15.6|19.2|94.6|49.8|26.1|11,691|72.7|626,400|11,455|2.40|88,460|46,628|2.7|595,592|433,952|16,031|38,296|3,989|F|F|S|S|F|39.0|5|4,682.1|65070|San Mateo County 
San Clemente|61,050|22.3|49,936|6.5|24.1|13.1|49.4|87.9|0.8|0.6|2.6|0.1|2.8|15.9|48.1|13.5|18.6|90.7|36.1|27.2|20,653|62.4|372,400|19,395|2.56|63,507|34,169|7.6|714,040|368,102|6,593|70,063|7,643|F|F|S|7.2|F|38.8|17|2,834.1|65084|Orange County 
San Diego|1,256,951|2.7|1,223,400|6.7|24.0|10.5|49.6|60.2|7.9|0.6|13.6|0.5|4.8|25.4|43.6|25.7|37.4|82.8|35.0|23.2|469,689|49.5|233,100|450,691|2.61|45,733|23,609|14.6|21,359,621|13,953,238|11,136|3,508,436|110,024|3.3|0.9|10.5|11.8|S|29.6|324|3,772.0|66000|San Diego County 
San Dimas|35,714|2.1|34,980|5.9|25.5|11.9|52.0|74.7|3.3|0.7|9.4|0.2|4.4|23.3|56.1|15.4|26.5|87.3|28.4|30.1|12,503|73.7|232,400|12,163|2.78|62,885|28,321|6.3|720,195|223,283|6,253|52,494|3,458|S|F|S|14.7|F|S|15|2,255.3|66070|Los Angeles County 
San Francisco|744,041|-4.2|776,733|4.1|14.5|13.7|49.2|49.7|7.8|0.5|30.8|0.5|4.3|14.1|54.2|36.8|45.7|81.2|45.0|30.7|346,527|35.0|396,400|329,700|2.30|55,221|34,556|11.3|8,896,586|8,883,316|11,658|3,546,865|91,873|2.9|0.5|21.4|5.8|0.3|31.0|46|16,636.0|67000|San Francisco County 
San Gabriel|41,024|3.0|39,804|6.7|23.5|13.4|52.0|33.4|1.1|0.8|48.9|0.1|3.3|30.7|56.0|52.6|70.2|69.2|24.6|28.3|12,909|47.6|232,600|12,587|3.10|41,791|16,807|15.9|183,195|352,320|8,671|59,220|4,245|F|S|68.1|8.6|F|36.5|4|9,637.8|67042|Los Angeles County 
San Jose|929,936|3.9|894,943|7.6|26.4|8.3|49.2|47.5|3.5|0.8|26.9|0.4|5.0|30.2|51.8|36.9|51.2|78.3|31.6|27.8|281,841|61.8|394,000|276,598|3.20|70,243|26,697|8.8|24,982,537|9,091,996|10,146|1,167,123|60,695|2.7|S|26.8|12.9|F|27.8|174|5,118.1|68000|Santa Clara County 
San Juan Capistrano|34,839|3.0|33,826|7.2|28.1|13.1|50.8|78.5|0.8|1.1|1.9|0.1|3.4|33.1|49.6|23.7|32.1|81.6|30.7|24.6|11,320|78.9|337,800|10,930|3.06|62,392|29,926|10.7|D|618,727|17,954|48,650|4,172|F|F|S|11.8|F|36.0|14|2,380.4|68028|Orange County 
San Leandro|78,030|-1.8|79,452|6.3|22.2|16.0|51.8|51.3|9.9|0.8|23.0|0.9|5.8|20.1|54.1|27.4|38.8|80.9|23.3|30.5|31,334|60.6|235,500|30,642|2.57|51,081|23,895|6.4|2,144,397|1,803,315|22,537|95,398|6,459|S|F|S|8.2|F|28.2|13|6,051.2|68084|Alameda County 
San Luis Obispo|42,963|-2.8|44,174|3.4|14.2|12.1|48.6|84.1|1.5|0.7|5.3|0.1|3.6|11.7|33.5|9.5|13.9|91.1|40.9|15.4|19,306|41.9|278,800|18,639|2.27|31,926|20,386|26.6|223,229|998,648|22,685|173,065|4,890|F|F|S|S|F|23.2|10|4,143.9|68154|San Luis Obispo County 
San Marcos|76,501|39.0|54,977|8.8|29.1|11.9|50.4|67.4|2.0|0.8|4.7|0.2|4.5|36.9|42.4|25.6|36.6|75.1|20.0|27.1|18,862|66.0|206,400|18,111|3.03|45,908|18,657|12.0|789,185|725,240|11,769|77,657|5,568|S|F|2.4|11.0|F|S|23|2,313.8|68196|San Diego County 
San Mateo|91,601|-0.9|92,482|6.1|20.4|15.1|51.1|66.2|2.6|0.5|15.1|1.6|5.0|20.5|54.5|30.2|37.6|85.9|38.6|25.5|38,249|53.9|477,300|37,338|2.44|64,757|36,176|6.1|616,666|1,291,388|14,085|244,482|9,772|2.8|S|17.1|S|F|27.3|12|7,568.1|68252|San Mateo County 
San Pablo|31,044|2.6|30,215|9.1|31.7|8.7|50.9|31.6|18.3|0.9|16.4|0.5|6.8|44.6|50.6|40.9|58.5|62.4|10.4|33.4|9,340|49.1|146,100|9,051|3.29|37,184|14,303|18.1|D|226,402|7,350|22,542|1,406|S|F|S|S|F|S|2|11,711.2|68294|Contra Costa County 
San Rafael|56,008|-0.1|56,063|5.8|19.5|14.4|50.5|75.8|2.2|0.6|5.6|0.2|4.5|23.3|50.7|28.1|32.9|84.7|43.6|30.7|22,948|53.8|477,100|22,371|2.42|60,994|35,762|10.2|1,369,841|1,382,569|24,584|119,767|9,462|F|F|S|7.1|F|23.1|16|3,379.3|68364|Marin County 
San Ramon|49,589|10.7|44,722|7.4|26.3|6.1|50.7|76.8|1.9|0.4|14.9|0.2|3.6|7.2|46.2|16.4|20.2|96.5|52.7|31.3|17,552|71.3|428,700|16,944|2.63|95,856|42,336|2.0|8,235,574|441,978|9,448|124,628|5,493|F|S|15.9|S|F|30.6|11|3,862.0|68378|Contra Costa County 
Santa Ana|340,024|0.6|337,977|10.3|34.2|5.5|48.2|42.7|1.7|1.2|8.8|0.3|4.6|76.1|47.2|53.3|79.6|43.2|9.2|27.1|74,588|49.3|184,500|73,002|4.55|43,412|12,152|19.8|3,615,801|2,972,446|8,707|363,556|19,673|2.6|S|15.9|30.8|F|25.4|27|12,453.1|69000|Orange County 
Santa Barbara|85,681|-4.4|92,325|5.6|19.8|13.8|50.8|74.0|1.8|1.1|2.8|0.1|3.8|35.0|47.0|25.3|36.0|81.3|39.6|16.7|37,076|42.0|479,800|35,605|2.47|47,498|26,466|13.4|582,946|1,590,072|17,912|372,953|13,289|S|S|2.9|9.9|F|25.4|18|4,864.3|69070|Santa Barbara County 
Santa Clara|108,518|6.0|102,361|6.5|19.9|10.6|49.1|55.6|2.3|0.5|29.3|0.4|5.0|16.0|45.7|35.0|42.4|86.9|42.4|21.8|39,630|46.1|396,500|38,526|2.58|69,466|31,755|7.8|9,905,416|1,653,400|16,316|370,062|8,975|S|S|25.5|S|F|S|18|5,566.1|69084|Santa Clara County 
Santa Clarita|168,008|11.1|151,088|7.8|30.3|7.1|50.5|79.5|2.1|0.6|5.2|0.1|3.9|20.5|51.1|16.3|23.1|87.6|29.1|33.0|52,442|74.7|229,200|50,787|2.95|66,717|26,841|6.4|4,182,694|2,078,512|13,085|184,071|14,533|1.7|S|7.1|10.4|F|23.6|47|3,158.9|69088|Los Angeles County 
Santa Cruz|54,778|-1.9|54,593|4.9|17.3|8.5|50.2|78.7|1.7|0.9|4.9|0.1|4.5|17.4|40.5|15.1|22.3|89.1|44.4|23.3|21,504|46.6|411,900|20,442|2.44|50,605|25,758|16.5|456,028|693,311|12,548|168,117|6,477|F|F|S|5.6|F|30.2|12|4,357.0|69112|Santa Cruz County 
Santa Maria|84,712|9.4|77,423|9.0|31.6|11.3|49.2|58.1|1.9|1.8|4.7|0.2|5.4|59.7|45.7|32.0|51.6|61.0|11.0|20.0|22,847|55.9|145,600|22,146|3.40|36,541|13,780|19.7|672,972|1,239,596|15,617|116,278|5,072|2.3|F|S|14.7|F|27.5|19|4,005.3|69196|Santa Barbara County 
Santa Monica|88,050|4.7|84,084|4.1|14.6|14.4|51.8|78.3|3.8|0.5|7.3|0.1|4.1|13.4|52.6|24.8|29.2|91.0|54.8|25.0|47,863|29.8|625,900|44,497|1.83|50,714|42,874|10.4|4,810,469|3,081,902|35,614|591,059|20,965|1.6|F|7.4|5.2|F|28.4|8|10,179.7|70000|Los Angeles County 
Santa Paula|28,531|-0.3|28,598|8.8|31.4|10.7|49.1|55.2|0.4|1.4|0.7|0.2|4.7|71.2|53.4|29.5|57.6|57.8|8.6|25.3|8,341|57.7|179,800|8,136|3.49|41,651|15,736|14.7|D|138,786|4,836|17,879|1,651|F|F|F|49.1|F|S|4|6,217.0|70042|Ventura County 
Santa Rosa|154,212|3.9|147,595|6.5|24.3|13.9|51.2|77.6|2.2|1.4|3.8|0.3|4.4|19.2|47.0|16.3|22.2|84.2|27.6|23.1|57,578|58.5|245,000|56,036|2.57|50,931|24,495|8.5|991,437|2,654,974|17,374|237,069|15,007|1.4|S|4.0|S|F|31.7|40|3,677.9|70098|Sonoma County 
Santee|52,530|-0.8|52,975|6.7|28.2|8.9|51.8|86.7|1.5|0.8|2.5|0.4|4.0|11.4|54.4|6.6|11.7|88.4|17.0|26.7|18,833|71.0|187,700|18,470|2.81|53,624|21,311|5.4|179,109|496,501|9,406|43,220|3,738|F|F|2.7|S|F|S|16|3,298.6|70224|San Diego County 
Saratoga|30,045|0.6|29,843|5.4|26.0|16.3|50.9|67.4|0.4|0.2|29.1|0.1|2.3|3.1|65.2|25.6|32.7|96.5|68.2|26.6|10,649|90.0|1,000,001|10,450|2.83|139,895|65,400|2.8|D|94,964|3,237|34,901|3,344|F|F|29.2|S|F|43.8|12|2,464.3|70280|Santa Clara County 
Seaside|34,066|2.9|31,696|9.7|30.2|8.5|49.1|49.2|12.6|1.0|10.1|1.3|7.3|34.5|47.2|31.2|43.6|70.1|17.5|19.6|11,005|44.0|237,700|9,833|3.21|41,393|15,183|12.1|13,909|565,311|16,634|40,145|1,677|F|F|F|S|F|S|8|3,589.6|70742|Monterey County 
Simi Valley|121,288|8.9|111,351|7.3|28.4|7.6|50.5|81.3|1.3|0.7|6.3|0.1|3.7|16.8|52.1|15.1|21.0|86.9|24.9|29.0|37,272|77.6|239,900|36,421|3.04|70,370|26,586|5.8|D|1,181,889|10,174|133,809|11,352|S|F|S|15.2|S|28.8|39|2,842.0|72016|Ventura County 
South Gate|98,434|2.1|96,375|10.1|35.6|5.4|50.4|41.6|1.0|0.9|0.8|0.1|4.5|92.0|52.9|49.3|86.8|39.9|4.9|30.5|24,269|46.9|161,400|23,213|4.15|35,695|10,602|19.2|1,784,189|591,835|6,010|60,955|5,350|F|S|S|58.6|F|25.9|7|13,076.7|73080|Los Angeles County 
South San Francisco|61,354|1.3|60,552|6.5|24.2|12.6|50.4|44.0|2.8|0.6|28.9|1.6|7.0|31.8|61.1|39.1|54.7|79.8|25.2|26.7|20,138|62.5|352,900|19,677|3.05|61,764|23,562|5.2|5,872,580|681,652|11,409|152,217|5,112|S|F|31.1|S|F|27.1|9|6,713.1|73262|San Mateo County 
Stanton|37,640|0.6|37,403|9.3|30.4|9.6|49.4|49.6|2.3|1.1|15.5|0.9|5.0|48.9|43.1|41.3|58.5|62.7|11.9|29.5|11,011|48.9|164,000|10,767|3.43|39,127|14,197|18.0|D|341,484|9,046|36,956|2,140|F|F|15.9|23.6|F|S|3|11,988.1|73962|Orange County 
Stockton|290,141|19.0|243,771|8.6|32.4|10.2|51.3|43.3|11.2|1.1|19.9|0.4|6.8|32.5|48.5|24.5|41.5|68.2|15.4|27.2|82,042|51.6|119,500|78,556|3.04|35,453|15,405|23.9|2,771,636|2,522,032|9,608|284,361|14,231|S|S|18.9|17.6|S|26.8|54|4,455.7|75000|San Joaquin County 
Suisun City|26,917|3.1|26,118|7.7|32.5|5.7|50.5|44.4|19.3|0.7|17.7|1.0|8.3|17.8|56.5|19.8|28.9|85.6|17.3|36.3|8,146|73.6|160,700|7,987|3.26|60,848|20,386|6.5|D|78,667|2,927|D|1,327|S|F|S|S|F|S|4|6,513.2|75630|Solano County 
Sunnyvale|130,519|-1.0|131,760|7.0|20.4|10.6|48.6|53.3|2.2|0.5|32.3|0.3|4.3|15.5|46.2|39.4|45.8|89.4|50.8|22.2|53,753|47.6|495,200|52,539|2.49|74,409|36,524|5.4|6,756,820|1,395,768|10,828|249,481|9,579|3.5|1.7|21.3|9.1|F|28.9|21|6,005.5|77000|Santa Clara County 
Temecula|89,392|41.2|57,716|8.9|34.7|7.1|50.6|78.9|3.4|0.9|4.7|0.3|4.4|19.0|38.0|12.0|19.4|90.1|25.0|33.8|19,099|73.4|190,100|18,293|3.15|59,516|21,557|6.7|1,296,028|1,599,974|21,691|183,946|7,745|F|F|3.9|13.7|F|25.3|26|2,197.9|78120|Riverside County 
Temple City|37,890|13.5|33,377|5.7|24.0|14.0|52.4|48.7|0.9|0.4|38.9|0.1|3.5|20.5|58.2|38.6|51.7|83.5|28.5|31.1|11,674|63.1|234,800|11,338|2.90|48,722|20,267|9.3|D|128,470|3,632|D|3,348|F|F|31.4|S|F|S|4|8,323.4|78148|Los Angeles County 
Thousand Oaks|124,207|6.2|117,005|6.7|26.0|11.1|50.9|85.1|1.1|0.5|5.9|0.1|2.8|13.1|52.3|15.6|19.1|91.4|42.2|26.2|42,958|75.3|324,800|41,793|2.75|76,815|34,314|5.0|D|2,471,333|20,220|225,945|15,202|S|S|S|6.9|F|26.1|54|2,132.8|78582|Ventura County 
Torrance|142,350|3.4|137,946|5.7|23.0|14.1|51.4|59.2|2.2|0.4|28.6|0.3|4.7|12.8|54.2|27.6|35.4|90.6|36.4|25.1|55,967|56.0|320,700|54,542|2.51|56,489|28,144|6.4|32,841,574|3,977,253|28,283|377,312|16,707|1.6|S|30.9|S|F|27.3|20|6,716.0|80000|Los Angeles County 
Tracy|80,308|41.1|56,929|9.4|34.4|6.4|50.0|65.2|5.5|0.9|8.1|0.6|6.6|27.7|45.4|16.8|27.2|81.5|18.0|41.9|18,087|72.2|214,200|17,620|3.21|62,794|21,397|7.0|1,714,772|825,490|12,170|71,501|4,285|F|F|25.6|15.1|F|37.0|21|2,710.9|80238|San Joaquin County 
Tulare|52,109|18.3|43,994|9.6|34.6|9.4|51.4|56.4|5.0|1.4|2.0|0.1|6.0|45.6|51.7|17.6|37.4|65.0|8.2|20.0|14,253|60.5|94,700|13,543|3.22|33,637|13,655|20.7|190,335|439,407|9,590|41,007|2,505|S|F|6.7|S|F|44.6|16|2,648.6|80644|Tulare County 
Turlock|68,492|22.3|55,810|8.1|29.8|11.8|51.9|72.3|1.4|0.9|4.5|0.3|5.4|29.4|49.6|21.5|37.1|70.4|19.1|22.2|19,095|55.8|128,300|18,408|2.92|39,050|16,844|16.2|185,158|642,300|10,425|72,320|3,773|F|F|9.6|9.6|F|S|13|4,196.2|80812|Stanislaus County 
Tustin|69,665|3.0|67,504|8.6|26.8|7.1|51.0|58.7|2.9|0.7|14.9|0.3|4.6|34.2|36.1|33.3|46.6|79.9|33.4|23.6|25,501|49.6|273,300|23,831|2.82|55,985|25,932|8.5|1,520,948|1,498,837|21,891|122,082|7,483|F|S|15.8|10.2|F|27.2|11|5,921.4|80854|Orange County 
Twentynine Palms|30,531|6.8|14,764|9.8|31.2|8.6|49.5|71.0|9.4|1.5|3.8|1.8|6.4|14.9|38.1|6.0|13.5|82.0|13.3|21.1|6,952|43.3|75,400|5,653|2.60|31,178|14,613|16.8|D|45,154|1,535|22,110|771|F|F|F|S|F|38.9|54|269.3|80994|San Bernardino County 
Union City|69,477|3.9|66,869|7.3|27.8|8.1|50.3|30.2|6.7|0.5|43.4|0.9|6.7|24.0|52.4|44.0|59.3|80.5|29.5|32.1|18,877|71.3|312,600|18,642|3.57|71,926|22,890|6.5|3,276,367|571,561|8,236|70,833|4,003|S|F|S|S|F|23.3|19|3,473.7|81204|Alameda County 
Upland|73,379|7.0|68,393|7.0|27.3|10.8|51.9|67.2|7.6|0.8|7.3|0.1|4.7|27.5|49.0|16.2|26.8|83.8|26.7|29.3|25,467|58.9|211,000|24,551|2.76|48,734|23,343|12.0|286,694|648,720|9,139|63,964|6,456|3.9|F|10.2|11.4|F|16.0|15|4,523.3|81344|San Bernardino County 
Vacaville|92,691|4.5|88,625|6.6|27.0|8.3|45.8|72.1|10.0|1.0|4.2|0.5|5.5|17.9|44.7|9.0|15.4|83.9|19.4|29.6|28,696|66.7|181,300|28,105|2.83|57,667|21,557|6.1|D|1,031,516|11,065|108,261|5,035|S|F|S|S|F|32.5|27|3,272.7|81554|Solano County 
Vallejo|116,844|0.1|116,760|7.2|27.6|11.2|51.6|36.0|23.7|0.7|24.2|1.1|6.6|15.9|54.1|24.7|33.2|81.7|21.1|35.4|41,219|63.2|166,400|39,601|2.90|50,030|20,415|10.1|315,246|1,353,032|11,342|99,904|6,515|S|S|25.7|S|S|36.6|30|3,867.5|81666|Solano County 
Victorville|98,662|54.0|64,029|8.6|34.2|11.2|51.6|61.1|11.9|1.1|3.5|0.2|6.0|33.5|47.7|12.3|24.6|76.7|10.6|35.4|22,498|65.1|98,700|20,893|3.03|36,187|14,454|18.7|146,120|1,355,160|19,088|123,606|4,921|7.8|S|5.7|S|F|28.0|72|879.8|82590|San Bernardino County 
Visalia|113,487|22.5|91,565|8.1|31.3|10.9|51.8|69.5|1.9|1.4|5.1|0.1|4.2|35.6|47.7|12.8|29.1|76.4|18.9|19.1|32,654|62.7|115,300|30,883|2.91|41,349|18,422|16.8|1,312,138|1,325,227|13,655|116,848|7,189|F|F|S|S|F|28.1|28|3,203.8|82954|Tulare County 
Vista|89,891|-0.2|89,857|8.6|29.7|10.0|50.0|64.3|4.2|1.0|3.7|0.7|4.8|38.9|42.6|24.4|36.9|75.9|19.6|26.6|29,814|54.2|201,600|28,877|3.03|42,594|18,027|14.2|914,910|889,907|9,783|78,071|7,186|S|F|S|14.9|F|S|18|4,810.3|82996|San Diego County 
Walnut|31,294|4.3|30,004|4.9|27.8|6.9|50.8|28.4|4.2|0.2|55.8|0.1|3.7|19.3|66.1|46.2|64.0|88.8|41.9|35.5|8,395|88.9|279,700|8,260|3.63|81,015|25,196|6.5|648,898|144,802|4,721|11,894|3,453|F|F|51.9|S|F|S|8|3,341.2|83332|Los Angeles County 
Walnut Creek|63,701|-1.2|64,296|4.4|17.6|25.3|53.8|83.9|1.1|0.3|9.4|0.1|3.2|6.0|52.7|18.2|19.4|95.0|54.0|32.8|31,425|68.3|391,200|30,301|2.09|63,238|39,875|3.7|1,762,218|1,565,342|23,984|184,278|8,819|F|F|9.5|4.9|F|31.0|19|3,229.3|83346|Contra Costa County 
Watsonville|48,709|4.9|44,265|9.3|34.0|8.6|49.8|43.0|0.8|1.7|3.3|0.1|5.2|75.1|49.8|44.2|70.7|49.1|8.7|23.5|11,695|48.1|224,700|11,381|3.84|37,617|13,205|19.1|1,031,776|686,994|14,788|49,966|2,728|F|F|S|S|F|S|6|6,970.9|83668|Santa Cruz County 
